product_name,category,price,discount_pct,color_options,cluster_id,cluster_label,avg_price,price_tier,price_cleaned,sku_id,current_stock,fifo_unit_cost,fifo_inventory_value,fifo_batch_date
SHEIN LUNE Plus Size Solid Color Wraparound Strap Dress For Vacation And Leisure,curve,17.29,7.0,1,1,Cluster 0 - Budget / Regular,17.29,High,17.29,SKU-161935,110,8.15,896.5,2026-06-04
SHEIN Privé Women Plus Size Color Block Pleated Skirt,curve,13.89,7.0,7,0,Cluster 1 - High Discount / Promotional,13.89,High,13.89,SKU-161936,236,7.45,1758.2,2026-06-13
SHEIN LUNE Plus Size Long Sleeve Printed Shirt And Pants Two Piece Set,curve,18.69,7.0,11,0,Cluster 1 - High Discount / Promotional,18.69,High,18.69,SKU-161937,303,6.12,1854.36,2026-06-14
SHEIN Privé Plus Brush Print Batwing Sleeve Blouse,curve,8.95,26.0,1,2,Cluster 2 - Premium / Multi-Color,8.95,Medium,8.95,SKU-161938,47,3.31,155.57,2026-05-20
SHEIN Slayr Plus Size Women's Fashionable Colorful One-Shoulder Bikini Swimwear Set,curve,11.08,8.0,1,1,Cluster 0 - Budget / Regular,11.08,High,11.08,SKU-161939,74,4.84,358.16,2026-06-13
SHEIN Essnce Plus Size Women's Cold-Shoulder Hollow Out Casual Fashion Top,curve,13.49,8.0,8,0,Cluster 1 - High Discount / Promotional,13.49,High,13.49,SKU-161940,85,5.2,442.0,2026-06-09
SHEIN VCAY Plus Size Women's Striped Print Halterneck Casual Sundress For Summer,curve,10.19,8.0,4,1,Cluster 0 - Budget / Regular,10.19,High,10.19,SKU-161941,398,5.26,2093.48,2026-07-08
SHEIN VCAY Plus Size Women Summer Floral Print Square Neck Flutter Sleeve Maxi Dress,curve,19.29,8.0,1,1,Cluster 0 - Budget / Regular,19.29,High,19.29,SKU-161942,201,7.05,1417.05,2026-05-30
"SHEIN VCAY Plus Size Peplum Print Maxi Cami Dress, Perfect For Summer Vacation",curve,13.59,6.0,7,0,Cluster 1 - High Discount / Promotional,13.59,High,13.59,SKU-161943,132,7.08,934.56,2026-05-31
SHEIN Slayr Plus Size Vacation Style Elegant And Casual Loose Cross Halter Top And Shorts Summer Sets,curve,13.39,8.0,6,1,Cluster 0 - Budget / Regular,13.39,High,13.39,SKU-161944,134,6.8,911.2,2026-04-13
SHEIN CURVE+ Plus Size Round Neck Ditsy Floral Ruffle Hem Beach Vacation SpringSummer Shirt,curve,11.85,10.0,5,1,Cluster 0 - Budget / Regular,11.85,High,11.85,SKU-161945,36,4.05,145.8,2026-06-18
SHEIN EZwear Women's Elastic Waist Floral Print Skirt For Summer Holiday,curve,9.99,7.0,5,1,Cluster 0 - Budget / Regular,9.99,High,9.99,SKU-161946,112,3.23,361.76,2026-04-09
SHEIN Frenchy Plus Size A Line Summer Women's Striped Short Flying Sleeve A-Line Dress,curve,12.07,9.0,5,1,Cluster 0 - Budget / Regular,12.07,High,12.07,SKU-161947,285,5.66,1613.1,2026-05-03
SHEIN VCAY Plus Size Women's Floral Print Batwing Sleeve Waist Shirred Short Dress,curve,15.59,8.0,11,0,Cluster 1 - High Discount / Promotional,15.59,High,15.59,SKU-161948,69,6.23,429.87,2026-04-27
SHEIN EZwear 4pcs Women Plus Size High Waist Tight Shorts Leggings,curve,17.85,13.0,12,0,Cluster 1 - High Discount / Promotional,17.85,High,17.85,SKU-161949,177,6.39,1131.03,2026-07-13
SHEIN EZwear Plus Ripped Raw Cut Denim Skirt,curve,15.96,2.0,1,1,Cluster 0 - Budget / Regular,15.96,High,15.96,SKU-161950,92,8.44,776.48,2026-07-11
SHEIN LUNE Plus Solid Asymmetrical Hem Cami Dress,curve,10.89,6.0,16,0,Cluster 1 - High Discount / Promotional,10.89,High,10.89,SKU-161951,495,3.51,1737.45,2026-05-25
SHEIN Frenchy Women Solid Color Sleeveless Belt Decorated Pleated Dress,curve,14.29,8.0,9,0,Cluster 1 - High Discount / Promotional,14.29,High,14.29,SKU-161952,472,7.26,3426.72,2026-06-14
SHEIN VCAY Women's Plus Size Solid Color Ruched Bust Pleated Strap Dress,curve,14.64,26.0,5,2,Cluster 2 - Premium / Multi-Color,14.64,High,14.64,SKU-161953,15,6.45,96.75,2026-05-15
SHEIN VCAY Plus Size Women Fashionable Casual Spaghetti Strap Dress,curve,14.29,7.0,5,1,Cluster 0 - Budget / Regular,14.29,High,14.29,SKU-161954,466,4.72,2199.52,2026-07-18
SHEIN Essnce Plus Solid Slant Pocket Wide Leg Pants,curve,17.49,7.0,9,0,Cluster 1 - High Discount / Promotional,17.49,High,17.49,SKU-161955,173,6.89,1191.97,2026-06-23
SHEIN Slayr Women's Plus Size Vacation & Leisure Plant Printed Flared Sleeve Dress,curve,20.99,9.0,1,1,Cluster 0 - Budget / Regular,20.99,High,20.99,SKU-161956,377,9.1,3430.7,2026-04-05
SHEIN VCAY Plus Size Halter Neck Floral Print Sleeveless Blouse With Random Flower Pattern,curve,9.89,7.0,9,0,Cluster 1 - High Discount / Promotional,9.89,High,9.89,SKU-161957,480,3.39,1627.2,2026-05-28
SHEIN LUNE Plus Size Women's Stylish Printed Oversized Puff Sleeve Shirt,curve,13.49,8.0,8,0,Cluster 1 - High Discount / Promotional,13.49,High,13.49,SKU-161958,211,4.48,945.28,2026-04-15
SHEIN LUNE Plus Size Plain Deep V-Neck Lotus Sleeve Casual Daily Match Blouse,curve,11.59,8.0,4,1,Cluster 0 - Budget / Regular,11.59,High,11.59,SKU-161959,458,4.27,1955.66,2026-07-18
SHEIN Slayr Plus Size Solid Color Short Sleeve Round Neck Split Hem Summer Dress,curve,10.89,7.0,1,1,Cluster 0 - Budget / Regular,10.89,High,10.89,SKU-161960,404,4.79,1935.16,2026-04-22
"SHEIN VCAY Plus Size Deep V-Neck Hollow Out Split Sexy Short Sleeve Summer Dress, Thigh Length",curve,21.57,9.0,1,1,Cluster 0 - Budget / Regular,21.57,High,21.57,SKU-161961,186,10.63,1977.18,2026-07-31
SHEIN VCAY Plus Size Women's Floral Pattern Off Shoulder Top And Pants Set Summer Two Piece Outfits,curve,20.49,8.0,1,1,Cluster 0 - Budget / Regular,20.49,High,20.49,SKU-161962,379,11.07,4195.53,2026-04-24
SHEIN Clasi Plus Size Shirt Collar Printed Belted Casual Daily Wear Dress,curve,16.59,8.0,7,0,Cluster 1 - High Discount / Promotional,16.59,High,16.59,SKU-161963,349,5.59,1950.91,2026-04-13
SHEIN LUNE Plus Size Women V-Neck Striped Short Sleeve T-Shirt,curve,5.95,47.0,1,2,Cluster 2 - Premium / Multi-Color,5.95,Medium,5.95,SKU-161964,165,1.8,297.0,2026-05-07
SHEIN Slayr Plus Ribbed Knit Bodycon Dress,curve,7.15,40.0,4,2,Cluster 2 - Premium / Multi-Color,7.15,Medium,7.15,SKU-161965,287,3.9,1119.3,2026-07-15
SHEIN LUNE Plus Size Casual Spring/Summer Comfortable Teacher Ladies' Apricot V-Neck Ruched T-Shirt,curve,9.59,6.0,1,1,Cluster 0 - Budget / Regular,9.59,High,9.59,SKU-161966,349,3.21,1120.29,2026-06-30
SHEIN SXY Plus Drawstring Side Denim Shorts,curve,13.67,18.0,5,1,Cluster 0 - Budget / Regular,13.67,High,13.67,SKU-161967,312,6.67,2081.04,2026-06-01
SHEIN LUNE Plus Size Women's Vintage Flag Printed Tank Top,curve,8.07,11.0,1,1,Cluster 0 - Budget / Regular,8.07,Medium,8.07,SKU-161968,111,3.98,441.78,2026-04-25
SHEIN Slayr Casual And Simple Plus-Size Summer Two-Piece Set With Full-Pattern Design,curve,11.29,10.0,1,1,Cluster 0 - Budget / Regular,11.29,High,11.29,SKU-161969,89,3.63,323.07,2026-04-21
SHEIN VCAY Plus Size Women's Holiday Solid Color Contrast Lace Bell Sleeve Loose Cover-Up Dress,curve,12.06,13.0,5,1,Cluster 0 - Budget / Regular,12.06,High,12.06,SKU-161970,203,6.06,1230.18,2026-05-30
SHEIN LUNE Plus Size Women's Daisy Print V-Neck Short Sleeve T-Shirt For Spring And Summer,curve,8.45,11.0,1,1,Cluster 0 - Budget / Regular,8.45,Medium,8.45,SKU-161971,290,3.06,887.4,2026-06-25
Plus Ripped Raw Hem Denim Shorts,curve,16.69,13.0,4,1,Cluster 0 - Budget / Regular,16.69,High,16.69,SKU-161972,100,8.32,832.0,2026-05-31
SHEIN EZwear Plus Size Women's Solid Color Strapless Top,curve,11.99,6.0,7,0,Cluster 1 - High Discount / Promotional,11.99,High,11.99,SKU-161973,76,4.55,345.8,2026-04-13
SHEIN Frenchy Plus A Line Ruffle Trim Confetti Heart Print Butterfly Sleeve Button Front Dress,curve,14.99,8.0,1,1,Cluster 0 - Budget / Regular,14.99,High,14.99,SKU-161974,224,7.31,1637.44,2026-05-18
SHEIN VCAY Plus Size Women's Elegant Summer Holiday Ditsy Floral Front Tie Square Neckline Long Puff Sleeve Dress,curve,16.89,8.0,1,1,Cluster 0 - Budget / Regular,16.89,High,16.89,SKU-161975,425,8.61,3659.25,2026-04-10
Plus Size Swiss Dot Button Detail Notched Collar Shirt,curve,11.49,0.0,1,1,Cluster 0 - Budget / Regular,11.49,High,11.49,SKU-161976,154,3.46,532.84,2026-06-15
SHEIN VCAY Plus Swiss Dot Ruffle Hem Maxi Skirt,curve,20.19,7.0,6,1,Cluster 0 - Budget / Regular,20.19,High,20.19,SKU-161977,49,8.7,426.3,2026-04-28
SHEIN Privé Plus Size Solid Color Shirt Dress With Pleated Hem,curve,20.29,8.0,1,1,Cluster 0 - Budget / Regular,20.29,High,20.29,SKU-161978,221,7.82,1728.22,2026-05-03
"SHEIN Privé Plus Size Spring/Summer Elegant V-Neck Swing Sleeveless Shirt For Holiday, Party And Dating",curve,7.79,6.0,1,1,Cluster 0 - Budget / Regular,7.79,Medium,7.79,SKU-161979,295,3.98,1174.1,2026-04-17
SHEIN VCAY Plus Size V-Neck Hollow Knit Tank Top Casual Sleeveless Sweater,curve,5.85,44.0,6,2,Cluster 2 - Premium / Multi-Color,5.85,Medium,5.85,SKU-161980,68,2.46,167.28,2026-04-11
"SHEIN LUNE Casual And Simple Striped Star Printed Round Neck Short Sleeve T-Shirt, Suitable For Independence Day And Plus Size Women, Summer",curve,8.49,10.0,1,1,Cluster 0 - Budget / Regular,8.49,Medium,8.49,SKU-161981,37,3.36,124.32,2026-06-08
SHEIN Privé Plus Size Women's Off Shoulder Lace Dress,curve,18.69,8.0,7,0,Cluster 1 - High Discount / Promotional,18.69,High,18.69,SKU-161982,56,6.3,352.8,2026-07-31
SHEIN Slayr Plus Size 1pc Hidden Pocket Cami Jumpsuit,curve,14.69,6.0,9,0,Cluster 1 - High Discount / Promotional,14.69,High,14.69,SKU-161983,246,5.45,1340.7,2026-06-01
SHEIN EZwear Plus High Waist Flare Leg Leggings,curve,13.39,6.0,1,1,Cluster 0 - Budget / Regular,13.39,High,13.39,SKU-161984,126,7.34,924.84,2026-04-26
SHEIN VCAY Plus Eyelet Embroidery Lace Trim Blouse,curve,9.89,7.0,1,1,Cluster 0 - Budget / Regular,9.89,High,9.89,SKU-161985,160,5.09,814.4,2026-06-25
SHEIN LUNE Plus Size Women Short Sleeve T-Shirt With Pleated Design And Round Neck,curve,5.85,41.0,14,0,Cluster 1 - High Discount / Promotional,5.85,Medium,5.85,SKU-161986,92,2.2,202.4,2026-06-22
SHEIN LUNE Plus Size Stripe Print Lapel Collar Front Button Casual Jumpsuit,curve,19.18,11.0,1,1,Cluster 0 - Budget / Regular,19.18,High,19.18,SKU-161987,66,8.72,575.52,2026-04-25
"SHEIN LUNE Plus Size Women's Slogan Letter Print Crew Neck Long Sleeve Sweatshirt, Sportswear",curve,6.35,50.0,12,0,Cluster 1 - High Discount / Promotional,6.35,Medium,6.35,SKU-161988,226,3.49,788.74,2026-07-26
SHEIN SXY Plus High Waist Ripped Straight Leg Jeans,curve,23.59,12.0,6,1,Cluster 0 - Budget / Regular,23.59,High,23.59,SKU-161989,481,11.14,5358.34,2026-06-25
SHEIN LUNE Plus Size Vacation Casual Random Printed Puff Sleeve Blouse,curve,12.72,13.0,1,1,Cluster 0 - Budget / Regular,12.72,High,12.72,SKU-161990,394,4.89,1926.66,2026-07-25
SHEIN VCAY Plus Size Women Solid Simple Style Tank Top For Daily Wear,curve,8.49,7.0,6,1,Cluster 0 - Budget / Regular,8.49,Medium,8.49,SKU-161991,229,2.63,602.27,2026-05-28
SHEIN LUNE Plus Size Women Fashionable Vintage Printed Loose Casual Tank Top,curve,8.09,7.0,1,1,Cluster 0 - Budget / Regular,8.09,Medium,8.09,SKU-161992,294,4.04,1187.76,2026-07-12
SHEIN SHEIN LONESS Plus Size Sleeveless Round Neck Printed Vacation Style Fitted Spring Summer Dress,curve,12.39,7.0,1,1,Cluster 0 - Budget / Regular,12.39,High,12.39,SKU-161993,251,4.6,1154.6,2026-06-06
EMERY ROSE Daisy Pattern Summer Casual Sleeveless Jumpsuit For Women Plus Size With Tank Top And Camisole,curve,8.19,6.0,8,0,Cluster 1 - High Discount / Promotional,8.19,Medium,8.19,SKU-161994,443,2.75,1218.25,2026-06-01
SHEIN LUNE Plus Half Zip Batwing Sleeve Blouse,curve,9.99,7.0,10,0,Cluster 1 - High Discount / Promotional,9.99,High,9.99,SKU-161995,329,3.29,1082.41,2026-04-22
EMERY ROSE Plus Size Leopard Print V-neck Dress,curve,11.89,7.0,15,0,Cluster 1 - High Discount / Promotional,11.89,High,11.89,SKU-161996,108,3.89,420.12,2026-07-21
"SHEIN Slayr Women's Plus Size Elegant Vacation Leisure Style, Slimming Solid Color, Multi-Layered Splicing, Wavy Hem, Textured Fabric, Long Skirt",curve,9.99,6.0,4,1,Cluster 0 - Budget / Regular,9.99,High,9.99,SKU-161997,251,3.28,823.28,2026-05-24
SHEIN Essnce Plus Size Women's Short Puff Sleeve Shirt With Floral Decoration,curve,9.19,7.0,1,1,Cluster 0 - Budget / Regular,9.19,Medium,9.19,SKU-161998,474,3.94,1867.56,2026-06-06
SHEIN Clasi Plus Allover Print Cold Shoulder Zip Front Blouse,curve,10.89,8.0,1,1,Cluster 0 - Budget / Regular,10.89,High,10.89,SKU-161999,212,5.35,1134.2,2026-06-03
SHEIN Clasi Zebra Print Halter Neck Summer Dress,curve,10.29,7.0,1,1,Cluster 0 - Budget / Regular,10.29,High,10.29,SKU-162000,46,5.38,247.48,2026-05-06
SHEIN Slayr Slayr Plus- Elegant Basic- Stretch Knit Texture Fitting Green Tank Top And Long Pants Plus Size Two Piece Set-K,curve,6.48,60.0,8,2,Cluster 2 - Premium / Multi-Color,6.48,Medium,6.48,SKU-162001,255,3.06,780.3,2026-04-30
SHEIN LUNE Plus Solid Open Front Coat,curve,9.29,6.0,13,0,Cluster 1 - High Discount / Promotional,9.29,Medium,9.29,SKU-162002,454,3.01,1366.54,2026-05-01
SHEIN LUNE Plus Size Women's Vintage Printed Vacation Tank Top,curve,7.79,6.0,4,1,Cluster 0 - Budget / Regular,7.79,Medium,7.79,SKU-162003,137,4.18,572.66,2026-07-26
SHEIN VCAY Plus Size Off-Shoulder Fringed Short Camisole Top,curve,6.29,7.0,4,1,Cluster 0 - Budget / Regular,6.29,Medium,6.29,SKU-162004,144,1.9,273.6,2026-06-16
SHEIN LUNE Plus Striped Print Button Front Shirt,curve,10.88,8.0,1,1,Cluster 0 - Budget / Regular,10.88,High,10.88,SKU-162005,355,5.31,1885.05,2026-06-14
SHEIN VCAY Plus Size Women's Summer Holiday Plant Printed Halter Casual Romper,curve,10.79,8.0,1,1,Cluster 0 - Budget / Regular,10.79,High,10.79,SKU-162006,352,5.89,2073.28,2026-04-24
SHEIN EZwear Plus Size Letter Printed Short Sleeve T-shirt,curve,7.22,15.0,4,1,Cluster 0 - Budget / Regular,7.22,Medium,7.22,SKU-162007,73,3.78,275.94,2026-07-14
SHEIN EZwear Plus Size Solid Color Tank Top,curve,8.64,11.0,7,0,Cluster 1 - High Discount / Promotional,8.64,Medium,8.64,SKU-162008,283,4.14,1171.62,2026-07-30
SHEIN Swim Lushore Summer Beach Plus Size Tropical Printed Cami Tank Top With Boxer Briefs Tankini Set,curve,16.81,12.0,13,0,Cluster 1 - High Discount / Promotional,16.81,High,16.81,SKU-162009,38,7.25,275.5,2026-05-12
SHEIN EZwear Plus Size Solid Color Square Neck Puff Sleeve Shirred Back Romper For Summer,curve,13.86,12.0,1,1,Cluster 0 - Budget / Regular,13.86,High,13.86,SKU-162010,496,7.62,3779.52,2026-06-11
SHEIN LUNE Plus Solid V Neck Tank Top,curve,7.89,6.0,4,1,Cluster 0 - Budget / Regular,7.89,Medium,7.89,SKU-162011,379,3.6,1364.4,2026-07-03
SHEIN Clasi Plus Size Women's V Neck Short Sleeve Pleated T-Shirt Solid Button Detail Tee Button Detail Ruched Tee Tops,curve,8.69,5.0,9,0,Cluster 1 - High Discount / Promotional,8.69,Medium,8.69,SKU-162012,235,4.41,1036.35,2026-05-27
SHEIN VCAY Plus Size Floral Print Ruffle Sleeve Vacation Style Spring/Summer Shirt With V Neckline,curve,10.89,8.0,7,0,Cluster 1 - High Discount / Promotional,10.89,High,10.89,SKU-162013,69,3.76,259.44,2026-04-27
SHEIN Slayr Plus Size Monochrome Slim Fit 2pcs/Set Outfit,curve,15.49,6.0,6,1,Cluster 0 - Budget / Regular,15.49,High,15.49,SKU-162014,495,7.13,3529.35,2026-06-29
SHEIN VCAY Plus Size Random Floral Jacquard Shorts,curve,13.91,8.0,1,1,Cluster 0 - Budget / Regular,13.91,High,13.91,SKU-162015,63,4.22,265.86,2026-04-07
SHEIN LUNE Plus Size Women's Satin Floral Print Notched Collar Blouse,curve,11.69,9.0,7,0,Cluster 1 - High Discount / Promotional,11.69,High,11.69,SKU-162016,337,5.87,1978.19,2026-07-15
SHEIN LUNE Plus Size Colorblock Lace Trim T-Shirt,curve,12.69,7.0,12,0,Cluster 1 - High Discount / Promotional,12.69,High,12.69,SKU-162017,158,5.12,808.96,2026-07-27
SHEIN LUNE Plus Size Floral Print Asymmetric Collar Romper,curve,14.89,7.0,8,0,Cluster 1 - High Discount / Promotional,14.89,High,14.89,SKU-162018,414,5.43,2248.02,2026-04-18
SHEIN Slayr Summer Beach Plus Ombre One Piece Swimsuit,curve,12.69,8.0,1,1,Cluster 0 - Budget / Regular,12.69,High,12.69,SKU-162019,67,4.63,310.21,2026-07-01
SHEIN LUNE Plus Size Women's Summer Solid Color Round-Neck Top And Shorts Casual Two-Piece Set,curve,13.32,8.0,1,1,Cluster 0 - Budget / Regular,13.32,High,13.32,SKU-162020,442,7.26,3208.92,2026-05-19
SHEIN Frenchy Plus Size Casual Suit Vest Two Piece Set,curve,22.59,8.0,5,1,Cluster 0 - Budget / Regular,22.59,High,22.59,SKU-162021,45,11.67,525.15,2026-05-16
EMERY ROSE Women's SPring White Textured Round Neck Single Breasted Decor Long Sleeve And Pants Plus Size Two Piece Set,curve,27.49,7.0,4,1,Cluster 0 - Budget / Regular,27.49,High,27.49,SKU-162022,154,13.67,2105.18,2026-05-25
SHEIN Frenchy Plus Size Women's Brush Printed Back Tie-Up Dress,curve,11.49,8.0,1,1,Cluster 0 - Budget / Regular,11.49,High,11.49,SKU-162023,259,4.9,1269.1,2026-05-03
SHEIN Swim Lushore Summer Beach Plus Tropical Print Ruched Bikini Swimsuit,curve,15.79,7.0,1,1,Cluster 0 - Budget / Regular,15.79,High,15.79,SKU-162024,89,6.31,561.59,2026-07-28
SHEIN Swim Curve Summer Beach Plus Color Block One Piece Swimsuit,curve,13.59,8.0,1,1,Cluster 0 - Budget / Regular,13.59,High,13.59,SKU-162025,446,6.08,2711.68,2026-07-11
ROMWE Grunge Punk Plus Size Women'S Flared Jeans Decorated With Cross & Hotfix Rhinestones,curve,26.49,13.0,1,1,Cluster 0 - Budget / Regular,26.49,High,26.49,SKU-162026,24,11.56,277.44,2026-04-07
SHEIN VCAY Plus Size Women Summer Holiday Floral Print Spaghetti Strap Dress,curve,13.67,11.0,1,1,Cluster 0 - Budget / Regular,13.67,High,13.67,SKU-162027,472,7.13,3365.36,2026-07-07
SHEIN EZwear Plus Striped Drawstring Hooded Tee Dress,curve,13.48,12.0,13,0,Cluster 1 - High Discount / Promotional,13.48,High,13.48,SKU-162028,49,7.32,358.68,2026-05-12
EMERY ROSE Plus Size Women'S Polo Collar Striped Short Sleeve Elegant Dress With Pleated Hem For Spring,curve,17.19,8.0,5,1,Cluster 0 - Budget / Regular,17.19,High,17.19,SKU-162029,90,9.16,824.4,2026-06-13
SHEIN Privé Plus Size Women's Slogan Print Sleeveless Top With Big Round Neckline,curve,6.69,4.0,7,1,Cluster 0 - Budget / Regular,6.69,Medium,6.69,SKU-162030,316,3.29,1039.64,2026-04-20
SHEIN Frenchy Plus Size Solid Color Round Neck Sleeveless Dress,curve,15.99,6.0,1,1,Cluster 0 - Budget / Regular,15.99,High,15.99,SKU-162031,202,6.42,1296.84,2026-06-18
SHEIN EZwear Plus Size Loose Fit Letter Print Drop Shoulder Casual T-Shirt For Summer,curve,8.59,6.0,1,1,Cluster 0 - Budget / Regular,8.59,Medium,8.59,SKU-162032,406,4.21,1709.26,2026-05-31
SHEIN Frenchy Plus Size Floral Printed Split Beach Dress,curve,16.19,8.0,1,1,Cluster 0 - Budget / Regular,16.19,High,16.19,SKU-162033,175,8.01,1401.75,2026-06-25
SHEIN Slayr Plus Size Casual Loose Fit Yellow Faux One Shoulder Strap A-Line Swing Dress,curve,15.39,7.0,11,0,Cluster 1 - High Discount / Promotional,15.39,High,15.39,SKU-162034,467,5.27,2461.09,2026-04-27
"SHEIN LUNE Short Sleeve Hooded Sweatshirt Top And Seven-Quarter Sports Pants Set, Plus Size With Contrast Drawstring Decoration",curve,7.64,68.0,6,2,Cluster 2 - Premium / Multi-Color,7.64,Medium,7.64,SKU-162035,362,3.86,1397.32,2026-04-05
SHEIN Clasi Plus Size Women's Wave Striped Shirt,curve,5.95,37.0,10,0,Cluster 1 - High Discount / Promotional,5.95,Medium,5.95,SKU-162036,419,3.14,1315.66,2026-07-17
SHEIN LUNE Plus Size Fashion American Flag Print Casual Short Sleeve T-Shirt With Heat Transfer Design,curve,7.36,25.0,6,1,Cluster 0 - Budget / Regular,7.36,Medium,7.36,SKU-162037,213,3.59,764.67,2026-06-29
SHEIN VCAY Plus Floral Print Knot Side Ruffle Trim Wrap Dress,curve,15.89,8.0,1,1,Cluster 0 - Budget / Regular,15.89,High,15.89,SKU-162038,220,7.47,1643.4,2026-04-14
SHEIN EZwear Plus Ditsy Floral Print Drawstring Split Thigh Skirt,curve,12.21,9.0,4,1,Cluster 0 - Budget / Regular,12.21,High,12.21,SKU-162039,408,4.33,1766.64,2026-05-27
Plus Size Summer Solid Color Drop Shoulder Loose Top Tie Dye Gradient Shorts Commute Casual Two Piece Set,curve,13.22,33.0,1,2,Cluster 2 - Premium / Multi-Color,13.22,High,13.22,SKU-162040,382,6.07,2318.74,2026-07-02
SHEIN VCAY Plus Solid Halter Top & Shorts,curve,14.15,9.0,1,1,Cluster 0 - Budget / Regular,14.15,High,14.15,SKU-162041,398,6.48,2579.04,2026-05-23
SHEIN LUNE Plus Size Striped Colorblock Cone-Shaped Leisure Vacation Pants,curve,12.69,8.0,1,1,Cluster 0 - Budget / Regular,12.69,High,12.69,SKU-162042,267,5.0,1335.0,2026-04-25
SHEIN EZwear Plus Flap Pocket Crop Vest Denim Jacket,curve,18.39,8.0,1,1,Cluster 0 - Budget / Regular,18.39,High,18.39,SKU-162043,124,6.04,748.96,2026-07-16
"SHEIN Slayr Slayr Plus Elegant Sleeveless Solid Color Jumpsuit For Women, Plus Size",curve,16.99,6.0,11,0,Cluster 1 - High Discount / Promotional,16.99,High,16.99,SKU-162044,343,6.94,2380.42,2026-04-11
SHEIN EZwear Plus Tie Front Lantern Sleeve Cardigan,curve,12.49,13.0,15,0,Cluster 1 - High Discount / Promotional,12.49,High,12.49,SKU-162045,358,6.62,2369.96,2026-05-08
SHEIN LUNE Plus Size Tie Dye Casual Daily Wear Outfit With Tank Top And Tank Top For Spring/Summer,curve,4.75,51.0,6,2,Cluster 2 - Premium / Multi-Color,4.75,Medium,4.75,SKU-162046,242,2.35,568.7,2026-04-17
SHEIN Privé Fashionable Plus Size Women Hollow Out Design Sleeveless Dress,curve,22.82,10.0,1,1,Cluster 0 - Budget / Regular,22.82,High,22.82,SKU-162047,458,8.87,4062.46,2026-04-16
SHEIN Swim Lushore Plus Size Summer Beach Marble Printed Swim Dress And Solid Swim Shorts,curve,15.48,12.0,1,1,Cluster 0 - Budget / Regular,15.48,High,15.48,SKU-162048,86,5.4,464.4,2026-05-26
SHEIN LUNE Plus Size Women's Abstract Face Print Mid-Length Casual Skirt,curve,7.95,16.0,7,0,Cluster 1 - High Discount / Promotional,7.95,Medium,7.95,SKU-162049,325,3.3,1072.5,2026-04-20
SHEIN LUNE Plus Size Women Fashionable Loose Notched V-Neck Striped Dress,curve,10.15,16.0,1,1,Cluster 0 - Budget / Regular,10.15,High,10.15,SKU-162050,105,4.97,521.85,2026-06-23
SHEIN VCAY Plus Size Simple Texture Strappy Summer Casual Romper With Diagonal Pockets,curve,9.02,11.0,4,1,Cluster 0 - Budget / Regular,9.02,Medium,9.02,SKU-162051,107,4.25,454.75,2026-05-24
"SHEIN LUNE Women's Plus Size Fashionable Loose Printed Knit Top, Daily Wear",curve,13.09,14.0,1,1,Cluster 0 - Budget / Regular,13.09,High,13.09,SKU-162052,65,6.82,443.3,2026-07-22
SHEIN LUNE Plus Size Women Summer Floral Printed Round Neck Short Sleeve Casual T-Shirt,curve,6.35,33.0,4,2,Cluster 2 - Premium / Multi-Color,6.35,Medium,6.35,SKU-162053,127,2.4,304.8,2026-05-01
SHEIN VCAY Plus Allover Print Belted Wide Leg Summer Pants Flowy Pants,curve,12.19,7.0,1,1,Cluster 0 - Budget / Regular,12.19,High,12.19,SKU-162054,471,5.16,2430.36,2026-05-16
SHEIN LUNE Plus Tape & Letter Graphic Tee,curve,10.39,6.0,1,1,Cluster 0 - Budget / Regular,10.39,High,10.39,SKU-162055,128,3.79,485.12,2026-07-09
SHEIN LUNE Plus Size Women Summer Floral Print Round Neck Petal Short Sleeve Casual T-Shirt,curve,9.89,7.0,1,1,Cluster 0 - Budget / Regular,9.89,High,9.89,SKU-162056,47,4.88,229.36,2026-05-27
SHEIN Slayr Plus Size Printed Camisole Top And Tie Waist Skirt Holiday 2 Piece Set,curve,12.6,10.0,1,1,Cluster 0 - Budget / Regular,12.6,High,12.6,SKU-162057,194,5.1,989.4,2026-06-09
Plus Size Women Two Pieces Set: Contrast Color Sleeveless Vest Top And Shorts,curve,16.69,7.0,1,1,Cluster 0 - Budget / Regular,16.69,High,16.69,SKU-162058,367,6.79,2491.93,2026-04-28
SHEIN EZwear Plus Size Women's Summer Lotus & Palm Tree Pattern T-Shirt For Beach Vacation,curve,8.19,6.0,4,1,Cluster 0 - Budget / Regular,8.19,Medium,8.19,SKU-162059,251,4.13,1036.63,2026-07-16
SHEIN VCAY Plus Geo Print Wide Leg Summer Pants,curve,13.36,8.0,4,1,Cluster 0 - Budget / Regular,13.36,High,13.36,SKU-162060,60,6.45,387.0,2026-05-28
"SHEIN Swim Vcay Plus Size Women's Plain & Simple Everyday Cover Up,Summer Beach",curve,12.89,8.0,6,1,Cluster 0 - Budget / Regular,12.89,High,12.89,SKU-162061,434,5.39,2339.26,2026-05-10
SHEIN Clasi Plus Size Women's V-Neck Knitted Casual Batwing Sleeve T-Shirt,curve,9.89,7.0,21,0,Cluster 1 - High Discount / Promotional,9.89,High,9.89,SKU-162062,472,3.9,1840.8,2026-06-10
SHEIN EZwear Plus Solid Women's Summer Pleated Skirt,curve,12.19,8.0,6,1,Cluster 0 - Budget / Regular,12.19,High,12.19,SKU-162063,136,5.75,782.0,2026-05-08
